i,이름, 코드, 거래소, koscom_day, naver_day
362,002657,002657.SZ,심천(선강퉁) 증권거래소,20230331,20230331
363,001338,001338.SZ,심천(선강퉁) 증권거래소,20230331,20230331
364,688100,688100.SS,상해(후강퉁) 증권거래소,20230331,20230331
365,300969,300969.SZ,심천(선강퉁) 증권거래소,20230331,20230331
366,300833,300833.SZ,심천(선강퉁) 증권거래소,20230331,20230331
367,688777,688777.SS,상해(후강퉁) 증권거래소,20230331,20230331
368,600488,600488.SS,상해(후강퉁) 증권거래소,20230331,20230331
369,002985,002985.SZ,심천(선강퉁) 증권거래소,20230331,20230331
370,688278,688278.SS,상해(후강퉁) 증권거래소,20230331,20230331
371,300942,300942.SZ,심천(선강퉁) 증권거래소,20230331,20230331
372,300495,300495.SZ,심천(선강퉁) 증권거래소,20230331,20230331
374,688093,688093.SS,상해(후강퉁) 증권거래소,20230331,20230331
375,605050,605050.SS,상해(후강퉁) 증권거래소,20230331,20230331
376,000883,000883.SZ,심천(선강퉁) 증권거래소,20230331,20230331
377,605116,605116.SS,상해(후강퉁) 증권거래소,20230331,20230331
378,688356,688356.SS,상해(후강퉁) 증권거래소,20230331,20230331
379,688305,688305.SS,상해(후강퉁) 증권거래소,20230331,20230331
380,002987,002987.SZ,심천(선강퉁) 증권거래소,20230331,20230331
381,300911,300911.SZ,심천(선강퉁) 증권거래소,20230331,20230331
382,688369,688369.SS,상해(후강퉁) 증권거래소,20230331,20230331
385,002946,002946.SZ,심천(선강퉁) 증권거래소,20230331,20230331
386,603680,603680.SS,상해(후강퉁) 증권거래소,20230331,20230331
387,688696,688696.SS,상해(후강퉁) 증권거래소,20230331,20230331
388,688200,688200.SS,상해(후강퉁) 증권거래소,20230331,20230331
389,600905,600905.SS,상해(후강퉁) 증권거래소,20230331,20230331
390,688002,688002.SS,상해(후강퉁) 증권거래소,20230331,20230331
391,600827,600827.SS,상해(후강퉁) 증권거래소,20230331,20230331
392,002494,002494.SZ,심천(선강퉁) 증권거래소,20230331,20230331
393,688560,688560.SS,상해(후강퉁) 증권거래소,20230331,20230331
394,301162,301162.SZ,심천(선강퉁) 증권거래소,20230331,20230331
395,300861,300861.SZ,심천(선강퉁) 증권거래소,20230331,20230331
396,301217,301217.SZ,심천(선강퉁) 증권거래소,20230331,20230331
397,688505,688505.SS,상해(후강퉁) 증권거래소,20230331,20230331
398,688128,688128.SS,상해(후강퉁) 증권거래소,20230331,20230331
399,688697,688697.SS,상해(후강퉁) 증권거래소,20230331,20230331
403,688399,688399.SS,상해(후강퉁) 증권거래소,20230331,20230331
404,688190,688190.SS,상해(후강퉁) 증권거래소,20230331,20230331
405,301150,301150.SZ,심천(선강퉁) 증권거래소,20230331,20230331
406,301179,301179.SZ,심천(선강퉁) 증권거래소,20230331,20230331
407,601665,601665.SS,상해(후강퉁) 증권거래소,20230331,20230331
408,300870,300870.SZ,심천(선강퉁) 증권거래소,20230331,20230331
410,301367,301367.SZ,심천(선강퉁) 증권거래소,20230331,20230331
411,603170,603170.SS,상해(후강퉁) 증권거래소,20230331,20230331
412,002645,002645.SZ,심천(선강퉁) 증권거래소,20230331,20230331
413,600956,600956.SS,상해(후강퉁) 증권거래소,20230331,20230331
414,600831,600831.SS,상해(후강퉁) 증권거래소,20230331,20230331
415,688123,688123.SS,상해(후강퉁) 증권거래소,20230331,20230331
417,300910,300910.SZ,심천(선강퉁) 증권거래소,20230331,20230331
418,688270,688270.SS,상해(후강퉁) 증권거래소,20230331,20230331
419,001267,001267.SZ,심천(선강퉁) 증권거래소,20230331,20230331
420,001215,001215.SZ,심천(선강퉁) 증권거래소,20230331,20230331
421,688162,688162.SS,상해(후강퉁) 증권거래소,20230331,20230331
424,605089,605089.SS,상해(후강퉁) 증권거래소,20230331,20230331
426,301177,301177.SZ,심천(선강퉁) 증권거래소,20230331,20230331
427,688366,688366.SS,상해(후강퉁) 증권거래소,20230331,20230331
428,605099,605099.SS,상해(후강퉁) 증권거래소,20230331,20230331
429,002293,002293.SZ,심천(선강퉁) 증권거래소,20230331,20230331
430,688686,688686.SS,상해(후강퉁) 증권거래소,20230331,20230331
431,603171,603171.SS,상해(후강퉁) 증권거래소,20230331,20230331
432,688036,688036.SS,상해(후강퉁) 증권거래소,20230331,20230331
433,300392,300392.SZ,심천(선강퉁) 증권거래소,20230331,20230331
434,688778,688778.SS,상해(후강퉁) 증권거래소,20230331,20230331
435,601778,601778.SS,상해(후강퉁) 증권거래소,20230331,20230331
437,605090,605090.SS,상해(후강퉁) 증권거래소,20230331,20230331
438,301039,301039.SZ,심천(선강퉁) 증권거래소,20230331,20230331
439,300916,300916.SZ,심천(선강퉁) 증권거래소,20230331,20230331
440,688008,688008.SS,상해(후강퉁) 증권거래소,20230331,20230331
442,301377,301377.SZ,심천(선강퉁) 증권거래소,20230331,20230331
443,301349,301349.SZ,심천(선강퉁) 증권거래소,20230331,20230331
